Title,Price,Mileage,Location,Description,PublishedDate,Link,ImageURL,Brand,Model,Condition,Transmission,FuelType,EngineCapacity,Year
Demak DTM 2013,290000.0,"19,500 km",Kurunegala,"Kurunegala, Motorbikes",6 hours,https://ikman.lk/en/ad/demak-dtm-2013-for-sale-kurunegala-24,https://i.ikman-st.com/demak-dtm-2013-for-sale-kurunegala-24/1f923235-0405-4df9-8094-ba921f11b559/142/107/cropped.jpg,,,,,,,2013.0
TVS Raider 125 2025,259000.0,0 km,Colombo,"Colombo, Motorbikes",6 hours,https://ikman.lk/en/ad/tvs-raider-125-2025-for-sale-colombo-3252,https://i.ikman-st.com/tvs-raider-125-2025-for-sale-colombo-3252/bdfca967-eb79-4b89-b9d3-ba3f2dbfff1e/142/107/cropped.jpg,,,,,,,2025.0
Honda Dio 2014,445000.0,"12,732 km",Colombo,"Colombo, Motorbikes",6 hours,https://ikman.lk/en/ad/honda-dio-2014-for-sale-colombo-4942,https://i.ikman-st.com/honda-dio-2014-for-sale-colombo-4942/ab320610-8818-42b7-bf92-4ae645ab4eba/142/107/cropped.jpg,,,,,,,2014.0
Bus for Hire Non A/c,168.0,,Colombo,"Colombo, Auto Services",6 hours,https://ikman.lk/en/ad/bus-for-hire-non-a-c-for-sale-colombo-59,https://i.ikman-st.com/bus-for-hire-non-a-c-for-sale-colombo-59/818c1152-9971-4b9d-83d2-67f2b4bf4a84/142/107/cropped.jpg,,,,,,,
Bajaj Pulsar NS200 2016,1085000.0,"30,155 km",Kalutara,"Kalutara, Motorbikes",6 hours,https://ikman.lk/en/ad/bajaj-pulsar-ns200-good-2016-for-sale-kalutara,https://i.ikman-st.com/bajaj-pulsar-ns200-good-2016-for-sale-kalutara/b42ab7d3-649a-478b-96ec-5c93692b5a49/142/107/cropped.jpg,,,,,,,2016.0
Rise E Bike 2026,669900.0,0 km,Kegalle,"Kegalle, Motorbikes",6 hours,https://ikman.lk/en/ad/rise-2026-for-sale-kegalle,https://i.ikman-st.com/rise-2026-for-sale-kegalle/c2ae85ae-a391-4386-aac8-f087a353415f/142/107/cropped.jpg,,,,,,,2026.0
Rent a Car Electric Suv,13000.0,,Colombo,"Colombo, Rentals",6 hours,https://ikman.lk/en/ad/rent-a-car-electric-suv-for-sale-colombo-1,https://i.ikman-st.com/rent-a-car-electric-suv-for-sale-colombo-1/0a90e5d4-699c-4f1c-beb5-e3f4d3adb31b/142/107/cropped.jpg,,,,,,,
Micro Panda 2013,2450000.0,"88,500 km",Colombo,"Colombo, Cars",6 hours,https://ikman.lk/en/ad/micro-panda-2013-for-sale-colombo-720,https://i.ikman-st.com/micro-panda-2013-for-sale-colombo-720/b04c00bd-84b3-4d47-bc06-0b64fa43250c/142/107/cropped.jpg,,,,,,,2013.0
Three Wheeres Buffel Set,15000.0,,Matale,"Matale, Auto Parts & Accessories",6 hours,https://ikman.lk/en/ad/three-wheeres-buffel-for-sale-matale,https://i.ikman-st.com/three-wheeres-buffel-for-sale-matale/d573b51f-1e3d-4eef-b061-ddf4f7700913/142/107/cropped.jpg,,,,,,,
Bajaj RE 2011,1225000.0,,Kandy,"Kandy, Three Wheelers",6 hours,https://ikman.lk/en/ad/bajaj-re-2011-for-sale-kandy-841,https://i.ikman-st.com/bajaj-re-2011-for-sale-kandy-841/a8668166-657c-4a13-839b-423472509fab/142/107/cropped.jpg,,,,,,,2011.0
255/35 R20 Tire,35000.0,,Colombo,"Colombo, Auto Parts & Accessories",6 hours,https://ikman.lk/en/ad/255-35-r20-tire-for-sale-colombo,https://i.ikman-st.com/255-35-r20-tire-for-sale-colombo/74576b7c-62f9-4b26-86c4-6b67d0eff0aa/142/107/cropped.jpg,,,,,,,
TVS Ntorq 125 brand new 2026,155000.0,0 km,Gampaha,"Gampaha, Motorbikes",6 hours,https://ikman.lk/en/ad/tvs-ntorq-125-brand-new-2026-for-sale-gampaha-106,https://i.ikman-st.com/tvs-ntorq-125-brand-new-2026-for-sale-gampaha-106/0b2d8fe5-e999-447e-8ea6-71c1d108a9a0/142/107/cropped.jpg,,,,,,,2026.0
BMW Antenna Amplifier Control Module,10000.0,,Kandy,"Kandy, Auto Parts & Accessories",6 hours,https://ikman.lk/en/ad/bmw-antenna-amplifier-control-module-for-sale-kandy,https://i.ikman-st.com/bmw-antenna-amplifier-control-module-for-sale-kandy/b154f068-134d-4322-83fa-4d89830f8d84/142/107/cropped.jpg,,,,,,,
TVS Ntorq brand new 2026,155000.0,0 km,Colombo,"Colombo, Motorbikes",6 hours,https://ikman.lk/en/ad/tvs-ntorq-brand-new-2026-for-sale-colombo-27,https://i.ikman-st.com/tvs-ntorq-brand-new-2026-for-sale-colombo-27/3d406d4c-d8fd-498f-9520-0270ba12b6e9/142/107/cropped.jpg,,,,,,,2026.0
Land Rover Defender 110 Straight Petrol 2025,73800000.0,0 km,Gampaha,"Gampaha, Cars",bump_up,https://ikman.lk/en/ad/land-rover-defender-110-straight-petrol-2025-for-sale-gampaha,https://i.ikman-st.com/land-rover-defender-110-straight-petrol-2025-for-sale-gampaha/f5ec892c-7ec0-41c7-8459-0465dfc803a3/142/107/cropped.jpg,,,,,,,2025.0
TVS Wego 110 2015,375000.0,"45,000 km",Kandy,"Kandy, Motorbikes",bump_up,https://ikman.lk/en/ad/tvs-wego-110cc-2015-for-sale-kandy-4,https://i.ikman-st.com/tvs-wego-110cc-2015-for-sale-kandy-4/081805d0-185d-4c50-bf7a-1005f3c63a86/142/107/cropped.jpg,,,,,,,2015.0
Prius 30 Grill,22000.0,,Colombo,"Colombo, Auto Parts & Accessories",7 hours,https://ikman.lk/en/ad/prius-30-grill-for-sale-colombo,https://i.ikman-st.com/prius-30-grill-for-sale-colombo/992a7fe7-7a71-4a1f-874b-999f7870f7b7/142/107/cropped.jpg,,,,,,,
Axio 165 Head Lamp (595),82000.0,,Colombo,"Colombo, Auto Parts & Accessories",7 hours,https://ikman.lk/en/ad/axio-165-head-lamp-595-for-sale-colombo,https://i.ikman-st.com/axio-165-head-lamp-595-for-sale-colombo/81b8dca9-c2cb-4769-9d74-b9b2d479daaa/142/107/cropped.jpg,,,,,,,
Aqua Xerbun Law Grill,15000.0,,Colombo,"Colombo, Auto Parts & Accessories",7 hours,https://ikman.lk/en/ad/aqua-xerbun-law-grill-for-sale-colombo,https://i.ikman-st.com/aqua-xerbun-law-grill-for-sale-colombo/58c38cc6-09a1-43a4-881f-60f324ced6fc/142/107/cropped.jpg,,,,,,,
TVS Sport Brand New 2026,140000.0,0 km,Colombo,"Colombo, Motorbikes",7 hours,https://ikman.lk/en/ad/tvs-sport-brand-new-2026-for-sale-colombo-27,https://i.ikman-st.com/tvs-sport-brand-new-2026-for-sale-colombo-27/9fe1fb00-3fca-4ea6-b88b-9bd7e042d8d6/142/107/cropped.jpg,,,,,,,2026.0
Vezel New 2024 Engine Garud,55000.0,,Colombo,"Colombo, Auto Parts & Accessories",7 hours,https://ikman.lk/en/ad/vezel-new-2024-engine-garud-for-sale-colombo,https://i.ikman-st.com/vezel-new-2024-engine-garud-for-sale-colombo/fea95d80-ff1e-4e53-b901-0ef544b256f2/142/107/cropped.jpg,,,,,,,2024.0
Swift Ht51 S Head Lamp,18000.0,,Colombo,"Colombo, Auto Parts & Accessories",7 hours,https://ikman.lk/en/ad/swift-ht51-s-head-lamp-for-sale-colombo,https://i.ikman-st.com/swift-ht51-s-head-lamp-for-sale-colombo/f4aaa8c8-4370-45f1-b705-dd938781bb60/142/107/cropped.jpg,,,,,,,
Bajaj CT100 ct 100 2025,185000.0,0 km,Colombo,"Colombo, Motorbikes",7 hours,https://ikman.lk/en/ad/bajaj-ct100-ct-100-2025-for-sale-colombo-80,https://i.ikman-st.com/bajaj-ct100-ct-100-2025-for-sale-colombo-80/0ae44776-fab3-41cc-aeb0-2bb23e3fe62a/142/107/cropped.jpg,,,,,,,2025.0
TVS Ntorq 125 Brand New 2026,168000.0,0 km,Colombo,"Colombo, Motorbikes",7 hours,https://ikman.lk/en/ad/tvs-ntorq-125-brand-new-2026-for-sale-colombo-570,https://i.ikman-st.com/tvs-ntorq-125-brand-new-2026-for-sale-colombo-570/0b8c7195-bb5b-4e1c-a415-a310bac5c8d4/142/107/cropped.jpg,,,,,,,2026.0
Luxury Miniâcoach A/c Bus for Hire,128.0,,Colombo,"Colombo, Auto Services",7 hours,https://ikman.lk/en/ad/luxury-mini-coach-a-c-bus-for-hire-for-sale-colombo-23,https://i.ikman-st.com/luxury-mini-coach-a-c-bus-for-hire-for-sale-colombo-23/1a00dc02-f2eb-4c51-8ce9-42abac0c4dcc/142/107/cropped.jpg,,,,,,,
TVS Ntorq 125 Brand New 2026,168500.0,0 km,Colombo,"Colombo, Motorbikes",7 hours,https://ikman.lk/en/ad/tvs-ntorq-125-brand-new-2026-for-sale-colombo-569,https://i.ikman-st.com/tvs-ntorq-125-brand-new-2026-for-sale-colombo-569/4a873c46-d73e-471b-8755-3488b59fd9a7/142/107/cropped.jpg,,,,,,,2026.0
Mahindra Maxximo Plus 2014,1795000.0,"72,000 km",Galle,"Galle, Lorries & Trucks",7 hours,https://ikman.lk/en/ad/mahindra-maxximo-plus-2014-for-sale-galle-6,https://i.ikman-st.com/mahindra-maxximo-plus-2014-for-sale-galle-6/309137e2-f17b-4a19-beb9-5110f3e5c470/142/107/cropped.jpg,,,,,,,2014.0
Daihatsu Mira 2024,6250000.0,"1,700 km",Colombo,"Colombo, Cars",7 hours,https://ikman.lk/en/ad/daihatsu-mira-2024-for-sale-colombo-62,https://i.ikman-st.com/daihatsu-mira-2024-for-sale-colombo-62/bd41f07d-224a-4103-b3b7-f07e495bc9f4/142/107/cropped.jpg,,,,,,,2024.0
TVS Ntorq 2019,485000.0,"34,000 km",Kalutara,"Kalutara, Motorbikes",7 hours,https://ikman.lk/en/ad/tvs-ntorq-2019-for-sale-kalutara-550,https://i.ikman-st.com/tvs-ntorq-2019-for-sale-kalutara-550/7c803df2-e657-4c55-8abd-dbabfefd81f3/142/107/cropped.jpg,,,,,,,2019.0
Suzuki Fronx Alpha AT 2025,10850000.0,0 km,Colombo,"Colombo, Cars",7 hours,https://ikman.lk/en/ad/suzuki-fronx-alpha-at-2025-for-sale-colombo-1,https://i.ikman-st.com/suzuki-fronx-alpha-at-2025-for-sale-colombo-1/bf474521-cccb-47ec-afd6-9ff5d60653aa/142/107/cropped.jpg,,,,,,,2025.0
Peugeot 3008 Allure Premium 2020,21000000.0,"47,500 km",Colombo,"Colombo, Cars",bump_up,https://ikman.lk/en/ad/peugeot-3008-allure-premium-2020-for-sale-colombo,https://i.ikman-st.com/peugeot-3008-allure-premium-2020-for-sale-colombo/085abad0-9606-4f69-8d25-3365849e6c62/142/107/cropped.jpg,,,,,,,2020.0
Land Rover Range Sport Autobiography 2019,52500000.0,"42,000 km",Colombo,"Colombo, Cars",bump_up,https://ikman.lk/en/ad/land-rover-range-sport-autobiography-2019-for-sale-colombo-80,https://i.ikman-st.com/land-rover-range-sport-autobiography-2019-for-sale-colombo-80/fb8aa452-5949-4ad7-afad-5ea78b551407/142/107/cropped.jpg,,,,,,,2019.0
195/50 R15 NANKANG TYRE FOR MAZDA DEMIO,27900.0,,Colombo,"Colombo, Auto Parts & Accessories",7 hours,https://ikman.lk/en/ad/195-50-r15-nankang-tyre-for-mazda-demio-for-sale-colombo,https://i.ikman-st.com/195-50-r15-nankang-tyre-for-mazda-demio-for-sale-colombo/72443251-3f11-4d4f-ad0d-a026d4ae7138/142/107/cropped.jpg,,,,,,,
TVS Raider 125 Brand New 2025,188500.0,0 km,Kalutara,"Kalutara, Motorbikes",7 hours,https://ikman.lk/en/ad/tvs-raider-125-brand-new-2025-for-sale-kalutara-80,https://i.ikman-st.com/tvs-raider-125-brand-new-2025-for-sale-kalutara-80/1abdad1c-fd70-488a-8bed-935110f4bf23/142/107/cropped.jpg,,,,,,,2025.0
Toyota Aqua G Leather Edition 2015,7990000.0,"150,000 km",Colombo,"Colombo, Cars",7 hours,https://ikman.lk/en/ad/toyota-aqua-g-leather-edition-2015-for-sale-colombo,https://i.ikman-st.com/toyota-aqua-g-leather-edition-2015-for-sale-colombo/d1e31a45-8456-4a94-bc80-66ed2ef70c7f/142/107/cropped.jpg,,,,,,,2015.0
TVS Raider 125 Brand New 2025,188500.0,0 km,Colombo,"Colombo, Motorbikes",7 hours,https://ikman.lk/en/ad/tvs-raider-125-brand-new-2025-for-sale-colombo-847,https://i.ikman-st.com/tvs-raider-125-brand-new-2025-for-sale-colombo-847/252d85a5-0e1d-499e-96e2-65cc5cf26e71/142/107/cropped.jpg,,,,,,,2025.0
Gelong Powerful Car Subwoofer,16000.0,,Trincomalee,"Trincomalee, Auto Parts & Accessories",7 hours,https://ikman.lk/en/ad/gelong-for-sale-trincomalee,https://i.ikman-st.com/gelong-for-sale-trincomalee/addef2b0-1a93-4e2b-993e-ae77d12b718b/142/107/cropped.jpg,,,,,,,
Toyota Corolla G Superior BSM 2024,16500000.0,"3,900 km",Colombo,"Colombo, Cars",bump_up,https://ikman.lk/en/ad/toyota-corolla-g-superior-bsm-2024-for-sale-colombo,https://i.ikman-st.com/toyota-corolla-g-superior-bsm-2024-for-sale-colombo/49ed7f29-cdca-4168-b296-3c3e4833b830/142/107/cropped.jpg,,,,,,,2024.0
215/45 R16 NANKANG TYRE FOR HONDA CITY,32920.0,,Colombo,"Colombo, Auto Parts & Accessories",7 hours,https://ikman.lk/en/ad/215-45-r16-nankang-tyre-for-honda-city-for-sale-colombo,https://i.ikman-st.com/215-45-r16-nankang-tyre-for-honda-city-for-sale-colombo/03fc738d-11d1-49aa-98bc-61924760c89b/142/107/cropped.jpg,,,,,,,
Bus for Hire,129.0,,Colombo,"Colombo, Auto Services",7 hours,https://ikman.lk/en/ad/bus-for-hire-for-sale-colombo-2818,https://i.ikman-st.com/bus-for-hire-for-sale-colombo-2818/c1154918-cf86-4778-9594-f4d9420f9288/142/107/cropped.jpg,,,,,,,
TVS Apache RTR 150 2017,285000.0,"34,522 km",Gampaha,"Gampaha, Motorbikes",7 hours,https://ikman.lk/en/ad/tvs-apache-rtr-150-2017-for-sale-gampaha-4,https://i.ikman-st.com/tvs-apache-rtr-150-2017-for-sale-gampaha-4/0e29258f-ecc1-4134-9eff-b16cdd0d101a/142/107/cropped.jpg,,,,,,,2017.0
Toyota Axio G Grade 2016,10200000.0,"108,000 km",Colombo,"Colombo, Cars",bump_up,https://ikman.lk/en/ad/toyota-axio-g-grade-2016-for-sale-colombo-1061,https://i.ikman-st.com/toyota-axio-g-grade-2016-for-sale-colombo-1061/ef6128f2-4fe2-4ce9-8d4c-2ba72447b9cb/142/107/cropped.jpg,,,,,,,2016.0
Hero super cub 90 2015,99000.0,"36,225 km",Gampaha,"Gampaha, Motorbikes",7 hours,https://ikman.lk/en/ad/hero-super-cub-90-2015-for-sale-gampaha,https://i.ikman-st.com/hero-super-cub-90-2015-for-sale-gampaha/a68e6591-f2c3-4910-b530-932afd8dd9d6/142/107/cropped.jpg,,,,,,,2015.0
205/55 R19 NANKANG TYRE FOR PEUGEOT 3008,42240.0,,Colombo,"Colombo, Auto Parts & Accessories",7 hours,https://ikman.lk/en/ad/205-55-r19-nankang-tyre-for-peugeot-3008-for-sale-colombo,https://i.ikman-st.com/205-55-r19-nankang-tyre-for-peugeot-3008-for-sale-colombo/d9de6fc7-b551-4c83-91f4-717308f3d39a/142/107/cropped.jpg,,,,,,,
Toyota CHR Highest Grade 2018,13300000.0,"74,500 km",Colombo,"Colombo, Cars",40 days,https://ikman.lk/en/ad/toyota-chr-highest-grade-2018-for-sale-colombo,https://i.ikman-st.com/toyota-chr-highest-grade-2018-for-sale-colombo/04a244bb-7be7-4ef2-af6b-603e16596ae1/142/107/cropped.jpg,,,,,,,2018.0
BMW 320I E90 Msport Seat Set,10000.0,,Colombo,"Colombo, Auto Parts & Accessories",7 hours,https://ikman.lk/en/ad/bmw-320i-e90-msport-seat-set-for-sale-colombo,https://i.ikman-st.com/bmw-320i-e90-msport-seat-set-for-sale-colombo/e9ca1244-e67f-4e1d-bdfd-3d1030737f95/142/107/cropped.jpg,,,,,,,
175/50 R13 NANKANG TYRE FOR MINI COOPER,24650.0,,Colombo,"Colombo, Auto Parts & Accessories",7 hours,https://ikman.lk/en/ad/175-50-r13-nankang-tyre-for-mini-cooper-for-sale-colombo,https://i.ikman-st.com/175-50-r13-nankang-tyre-for-mini-cooper-for-sale-colombo/6cc0effc-2ddf-470f-b865-ad9c2134dc48/142/107/cropped.jpg,,,,,,,
Toyota Aqua Car for Rent,160000.0,,Colombo,"Colombo, Rentals",bump_up,https://ikman.lk/en/ad/toyota-aqua-car-for-rent-for-sale-colombo-592,https://i.ikman-st.com/toyota-aqua-car-for-rent-for-sale-colombo-592/8f2dca93-74ca-42ea-bef5-3294ed0506f5/142/107/cropped.jpg,,,,,,,
Honda Insight For Rent,5333.0,,Colombo,"Colombo, Rentals",bump_up,https://ikman.lk/en/ad/honda-insight-for-rent-for-sale-colombo-251,https://i.ikman-st.com/honda-insight-for-rent-for-sale-colombo-251/5fd007d6-56de-4afd-8c19-69230dbbd0df/142/107/cropped.jpg,,,,,,,
Honda Fit GP1 2012,6400000.0,"105,000 km",Trincomalee,"Trincomalee, Cars",7 hours,https://ikman.lk/en/ad/honda-fit-gp1-2012-for-sale-trincomalee,https://i.ikman-st.com/honda-fit-gp1-2012-for-sale-trincomalee/2b6ccfc6-57f6-41bb-8a2f-a299a50ef80e/142/107/cropped.jpg,,,,,,,2012.0
Toyota Carina 1997,4550000.0,"195,000 km",Colombo,"Colombo, Cars",7 hours,https://ikman.lk/en/ad/toyota-carina-1997-for-sale-colombo-186,https://i.ikman-st.com/toyota-carina-1997-for-sale-colombo-186/5ac3f0cd-fb65-4b1f-8b79-a2070764b05f/142/107/cropped.jpg,,,,,,,1997.0
Honda PCX160 2025,1800000.0,25 km,Colombo,"Colombo, Motorbikes",7 hours,https://ikman.lk/en/ad/honda-pcx160-pcx-160cc-2024-for-sale-colombo,https://i.ikman-st.com/honda-pcx160-pcx-160cc-2024-for-sale-colombo/9cd10d13-4f59-4bfd-88bc-a1fedd36e113/142/107/cropped.jpg,,,,,,,2025.0
Toyota Axio for Rent,6000.0,,Colombo,"Colombo, Rentals",bump_up,https://ikman.lk/en/ad/toyota-axio-for-rent-for-sale-colombo-429,https://i.ikman-st.com/toyota-axio-for-rent-for-sale-colombo-429/af599444-eacc-4ee1-95c3-f4e77c7d8d8b/142/107/cropped.jpg,,,,,,,
Bajaj RE 2008,950000.0,,Kurunegala,"Kurunegala, Three Wheelers",7 hours,https://ikman.lk/en/ad/bajaj-re-qr7103-2008-for-sale-kurunegala,https://i.ikman-st.com/bajaj-re-qr7103-2008-for-sale-kurunegala/c913f72b-a807-4f66-8711-92fed29a5390/142/107/cropped.jpg,,,,,,,2008.0
Loncin Super Cub 90 2016,145000.0,"35,252 km",Gampaha,"Gampaha, Motorbikes",7 hours,https://ikman.lk/en/ad/loncin-super-cub-90-2016-for-sale-gampaha-4,https://i.ikman-st.com/loncin-super-cub-90-2016-for-sale-gampaha-4/af4cbe0b-881e-4571-9e39-90a60c8f3720/142/107/cropped.jpg,,,,,,,2016.0
Suzuki Specia Custerm,4670.0,,Colombo,"Colombo, Rentals",7 hours,https://ikman.lk/en/ad/suzuki-specia-custerm-for-sale-colombo,https://i.ikman-st.com/suzuki-specia-custerm-for-sale-colombo/997af097-8396-4eaf-a0f9-aa7a8b742cf0/142/107/cropped.jpg,,,,,,,
Suzuki Specia Custerm Z...,4670.0,,Colombo,"Colombo, Rentals",7 hours,https://ikman.lk/en/ad/suzuki-specia-custerm-z-for-sale-colombo,https://i.ikman-st.com/suzuki-specia-custerm-z-for-sale-colombo/997af097-8396-4eaf-a0f9-aa7a8b742cf0/142/107/cropped.jpg,,,,,,,
Honda N-WGN JH 1 2017,6250000.0,"30,250 km",Kalutara,"Kalutara, Cars",bump_up,https://ikman.lk/en/ad/honda-n-wgn-jh-1-2017-for-sale-kalutara,https://i.ikman-st.com/honda-n-wgn-jh-1-2017-for-sale-kalutara/8ec43baa-b9f8-4909-91f9-79d6659f4210/142/107/cropped.jpg,,,,,,,2017.0
Suzuki Celerio 2015,5000000.0,"124,500 km",Gampaha,"Gampaha, Cars",bump_up,https://ikman.lk/en/ad/suzuki-celerio-2015-for-sale-gampaha-449,https://i.ikman-st.com/suzuki-celerio-2015-for-sale-gampaha-449/31a8375b-3246-44a7-b1d3-f7a2ac9669b7/142/107/cropped.jpg,,,,,,,2015.0
Land Rover Range LWB Autobiography 2019,68500000.0,"33,000 km",Colombo,"Colombo, Cars",bump_up,https://ikman.lk/en/ad/land-rover-range-lwb-autobiography-2019-for-sale-colombo-36,https://i.ikman-st.com/land-rover-range-lwb-autobiography-2019-for-sale-colombo-36/d961b50c-69fb-4141-90a8-31b699e6308e/142/107/cropped.jpg,,,,,,,2019.0
Suzuki Grand Vitara 2012,7000000.0,"198,000 km",Gampaha,"Gampaha, Cars",7 hours,https://ikman.lk/en/ad/suzuki-grand-vitara-brand-new-imported-2012-for-sale-gampaha,https://i.ikman-st.com/suzuki-grand-vitara-brand-new-imported-2012-for-sale-gampaha/647d3520-7a8e-4609-a703-5b130e7887ea/142/107/cropped.jpg,,,,,,,2012.0
Toyota Axio Hybrid 2014,9100000.0,"142,000 km",Gampaha,"Gampaha, Cars",7 hours,https://ikman.lk/en/ad/toyota-axio-hybrid-2014-for-sale-gampaha-335,https://i.ikman-st.com/toyota-axio-hybrid-2014-for-sale-gampaha-335/0dae02ec-8502-43d4-92df-b1b36721f268/142/107/cropped.jpg,,,,,,,2014.0
Chevrolet Cruze 2002,3750000.0,"110,900 km",Colombo,"Colombo, Cars",7 hours,https://ikman.lk/en/ad/chevrolet-cruze-2002-for-sale-colombo-269,https://i.ikman-st.com/chevrolet-cruze-2002-for-sale-colombo-269/7ac1d4a6-177c-4c36-bda0-66582a5dda80/142/107/cropped.jpg,,,,,,,2002.0
Mitsubishi Pajero Head Light,85000.0,,Gampaha,"Gampaha, Auto Parts & Accessories",7 hours,https://ikman.lk/en/ad/mitsubishi-pajero-head-light-for-sale-gampaha,https://i.ikman-st.com/mitsubishi-pajero-head-light-for-sale-gampaha/cb61d989-9ba3-47f8-a1ce-c10b076ca358/142/107/cropped.jpg,,,,,,,
Yamaha Libero 100 2006,78000.0,"98,258 km",Gampaha,"Gampaha, Motorbikes",7 hours,https://ikman.lk/en/ad/yamaha-libero-100-2006-for-sale-gampaha-7,https://i.ikman-st.com/yamaha-libero-100-2006-for-sale-gampaha-7/6108124d-8077-4a0a-b75b-05488f040442/142/107/cropped.jpg,,,,,,,2006.0
Suzuki Specia New Car for Rent...,4670.0,,Colombo,"Colombo, Rentals",7 hours,https://ikman.lk/en/ad/suzuki-specia-new-car-for-rent-for-sale-colombo,https://i.ikman-st.com/suzuki-specia-new-car-for-rent-for-sale-colombo/15670116-80eb-4cb0-aa6d-da4fe64905a8/142/107/cropped.jpg,,,,,,,
Toyota Harrier Advance Premium 2014,21000000.0,"103,000 km",Matara,"Matara, Cars",7 hours,https://ikman.lk/en/ad/toyota-harrier-advance-premium-2014-for-sale-matara,https://i.ikman-st.com/toyota-harrier-advance-premium-2014-for-sale-matara/92070253-61a6-439d-bb2a-9353cb79d811/142/107/cropped.jpg,,,,,,,2014.0
Toyota Aqua side mirror,7000.0,,Colombo,"Colombo, Auto Parts & Accessories",7 hours,https://ikman.lk/en/ad/toyota-aqua-side-mirror-for-sale-colombo-163,https://i.ikman-st.com/toyota-aqua-side-mirror-for-sale-colombo-163/146888d8-922f-416b-90b6-ebef458c724c/142/107/cropped.jpg,,,,,,,
Toyota Hilux Rocco 2025,28000000.0,0 km,Gampaha,"Gampaha, Cars",7 hours,https://ikman.lk/en/ad/toyota-hilux-rocco-2025-for-sale-gampaha-76,https://i.ikman-st.com/toyota-hilux-rocco-2025-for-sale-gampaha-76/1638f364-e2b0-4994-80de-afe56b48dd15/142/107/cropped.jpg,,,,,,,2025.0
BMW 318i M Sport Shadow 2018,23800000.0,"39,000 km",Colombo,"Colombo, Cars",4 days,https://ikman.lk/en/ad/bmw-318i-m-sport-shadow-2018-for-sale-colombo-6,https://i.ikman-st.com/bmw-318i-m-sport-shadow-2018-for-sale-colombo-6/28b69ff4-47a0-42bc-83fe-3b3f38a9b15e/142/107/cropped.jpg,,,,,,,2018.0
TVS Ntorq 125 Brand New 2026,178500.0,0 km,Kalutara,"Kalutara, Motorbikes",7 hours,https://ikman.lk/en/ad/tvs-ntorq-125-brand-new-2026-for-sale-kalutara-11,https://i.ikman-st.com/tvs-ntorq-125-brand-new-2026-for-sale-kalutara-11/763b250f-136a-408a-b624-7569bdbeec01/142/107/cropped.jpg,,,,,,,2026.0
Honda Insight ZE2 Door Front LHS,14000.0,,Kurunegala,"Kurunegala, Auto Parts & Accessories",7 hours,https://ikman.lk/en/ad/honda-insight-ze2-door-front-lhs-for-sale-kurunegala,https://i.ikman-st.com/honda-insight-ze2-door-front-lhs-for-sale-kurunegala/cf4dc24f-ad1f-4dc6-88cf-4abd103764b3/142/107/cropped.jpg,,,,,,,
Honda Fit Shuttle GP2 Side Mirror LHS,16000.0,,Kurunegala,"Kurunegala, Auto Parts & Accessories",7 hours,https://ikman.lk/en/ad/honda-fit-shuttle-gp2-side-mirror-lhs-for-sale-kurunegala,https://i.ikman-st.com/honda-fit-shuttle-gp2-side-mirror-lhs-for-sale-kurunegala/39f2305d-c4da-4345-b34d-6713ff6f582a/142/107/cropped.jpg,,,,,,,
Honda Fit Shuttle GP2 Lower Arm LHS,12000.0,,Kurunegala,"Kurunegala, Auto Parts & Accessories",7 hours,https://ikman.lk/en/ad/honda-fit-shuttle-gp2-lower-arm-lhs-for-sale-kurunegala,https://i.ikman-st.com/honda-fit-shuttle-gp2-lower-arm-lhs-for-sale-kurunegala/85810720-2850-41be-b374-3d01a7788e94/142/107/cropped.jpg,,,,,,,
Land Rover Defender P300 2024,69800000.0,0 km,Colombo,"Colombo, Cars",bump_up,https://ikman.lk/en/ad/land-rover-defender-p300-2024-for-sale-colombo,https://i.ikman-st.com/land-rover-defender-p300-2024-for-sale-colombo/d0e87006-1475-4035-bc33-bdb0df20e6ba/142/107/cropped.jpg,,,,,,,2024.0
Wagon r mh55s belt tensioner set genuine adjuster,47000.0,,Kalutara,"Kalutara, Auto Parts & Accessories",bump_up,https://ikman.lk/en/ad/wagon-r-mh55s-belt-tensioner-set-genuine-adjuster-for-sale-kalutara,https://i.ikman-st.com/wagon-r-mh55s-belt-tensioner-set-genuine-adjuster-for-sale-kalutara/5eeffb18-e205-476d-9839-5bfde21471d5/142/107/cropped.jpg,,,,,,,
Raize Brand New car,8000.0,,Colombo,"Colombo, Rentals",7 hours,https://ikman.lk/en/ad/raize-brand-new-car-for-sale-colombo,https://i.ikman-st.com/raize-brand-new-car-for-sale-colombo/c1dfe9b3-2255-4a6c-b8ad-3d04b953693e/142/107/cropped.jpg,,,,,,,
Honda Fit Shuttle GP2 Radiator Overflow Tank,6500.0,,Kurunegala,"Kurunegala, Auto Parts & Accessories",7 hours,https://ikman.lk/en/ad/honda-fit-shuttle-gp2-radiator-overflow-tank-for-sale-kurunegala-2,https://i.ikman-st.com/honda-fit-shuttle-gp2-radiator-overflow-tank-for-sale-kurunegala-2/ca5934c8-0652-4d2c-ba86-9987cd7a1450/142/107/cropped.jpg,,,,,,,
